source_city,destination_city,cabin_class,season,demand,days_left,distance,duration,stops,price
Dubai,Sydney,Economy,Shoulder,Low,11,12000,960,Non-stop,1552.84
Dubai,New York,Business,Low,Low,28,11000,1100,1 stop,3790.04
Dubai,London,Economy,Peak,High,24,5500,637,1 stop,1715.43
Dubai,Singapore,Economy,Low,Medium,47,5800,622,1 stop,448.47
Dubai,Sydney,Economy,Low,High,31,12000,1112,1 stop,1259.66
Dubai,London,Business,Low,High,31,5500,623,1 stop,2383.91
Dubai,Tokyo,Business,Low,Medium,59,8000,813,1 stop,2703.23
Dubai,Mumbai,Business,Peak,High,23,1900,504,2+ stops,1253.46
Dubai,Tokyo,Business,Shoulder,High,58,8000,916,2+ stops,3352.98
Dubai,Frankfurt,Business,Peak,Medium,4,4800,420,Non-stop,5580.29
Dubai,New York,Economy,Shoulder,Medium,45,11000,1105,1 stop,2210.64
Dubai,Frankfurt,Economy,Peak,Low,58,4800,420,Non-stop,865.22
Dubai,Mumbai,Economy,Low,Medium,29,1900,325,1 stop,223.91
Dubai,New York,Economy,Low,High,27,11000,1107,1 stop,2076.45
Dubai,London,Business,Shoulder,Medium,28,5500,472,Non-stop,3555.34
Dubai,London,Economy,Peak,Medium,14,5500,472,Non-stop,1616.0
Dubai,Mumbai,Business,Peak,Low,55,1900,202,Non-stop,1049.09
Dubai,Singapore,Economy,Low,Low,30,5800,495,Non-stop,583.47
Dubai,New York,Economy,Shoulder,High,2,11000,1029,1 stop,3788.67
Dubai,Los Angeles,Economy,Peak,High,1,13400,1298,1 stop,6210.73
Dubai,New York,Economy,Shoulder,Medium,11,11000,1072,1 stop,1630.87
Dubai,Sydney,Business,Low,Low,48,12000,1201,2+ stops,2236.02
Dubai,Los Angeles,Economy,Low,Low,46,13400,1249,1 stop,1264.95
Dubai,Sydney,First,Low,High,39,12000,1093,1 stop,8639.26
Dubai,Delhi,Economy,Low,Low,40,2200,225,Non-stop,211.34
Dubai,Mumbai,Economy,Peak,Low,59,1900,415,1 stop,279.98
Dubai,Los Angeles,Business,Shoulder,High,5,13400,1249,1 stop,10825.66
Dubai,Tokyo,Economy,Peak,Low,15,8000,821,1 stop,1465.42
Dubai,London,Economy,Shoulder,Low,50,5500,679,1 stop,456.12
Dubai,Frankfurt,Economy,Peak,High,8,4800,652,1 stop,1624.63
Dubai,Delhi,Business,Low,Medium,35,2200,225,Non-stop,965.35
Dubai,Delhi,Economy,Low,Low,27,2200,423,1 stop,242.18
Dubai,Frankfurt,Business,Low,High,30,4800,420,Non-stop,2587.52
Dubai,Los Angeles,Economy,Shoulder,Low,5,13400,1185,1 stop,2357.35
Dubai,Tokyo,Business,Low,Medium,26,8000,660,Non-stop,4237.07
Dubai,Sydney,Economy,Shoulder,Medium,52,12000,960,Non-stop,2099.99
Dubai,Singapore,Economy,Low,High,25,5800,637,1 stop,826.88
Dubai,Delhi,Business,Low,Low,48,2200,225,Non-stop,779.08
Dubai,Frankfurt,Economy,Shoulder,Medium,60,4800,420,Non-stop,473.09
Dubai,Singapore,Economy,Shoulder,High,46,5800,495,Non-stop,1166.67
Dubai,Los Angeles,First,Low,Medium,9,13400,1518,2+ stops,6339.96
Dubai,Tokyo,Economy,Peak,Medium,53,8000,824,1 stop,1644.7
Dubai,Tokyo,Business,Low,High,33,8000,794,1 stop,4170.31
Dubai,Sydney,Economy,Low,High,27,12000,960,Non-stop,2738.0
Dubai,Tokyo,Economy,Shoulder,High,34,8000,850,1 stop,1071.04
Dubai,Delhi,First,Peak,Medium,12,2200,225,Non-stop,2736.71
Dubai,Tokyo,Economy,Peak,Medium,9,8000,660,Non-stop,2750.61
Dubai,Tokyo,Economy,Peak,Medium,38,8000,1127,2+ stops,1030.92
Dubai,Mumbai,Economy,Low,Medium,31,1900,538,2+ stops,131.72
Dubai,Los Angeles,Economy,Peak,Low,8,13400,1065,Non-stop,4420.6
Dubai,Singapore,Business,Peak,Low,13,5800,704,1 stop,4226.24
Dubai,Los Angeles,Economy,Low,High,19,13400,1065,Non-stop,2743.19
Dubai,Tokyo,Economy,Shoulder,High,5,8000,973,2+ stops,1012.79
Dubai,New York,Economy,Low,Low,52,11000,1043,1 stop,1018.41
Dubai,London,Economy,Shoulder,Medium,54,5500,628,1 stop,748.46
Dubai,Singapore,First,Low,High,42,5800,495,Non-stop,5385.54
Dubai,London,Economy,Shoulder,Medium,39,5500,737,2+ stops,565.71
Dubai,Los Angeles,First,Shoulder,High,50,13400,1301,1 stop,14642.05
Dubai,Tokyo,Economy,Peak,Low,43,8000,660,Non-stop,2020.13
Dubai,Tokyo,Economy,Shoulder,Medium,31,8000,660,Non-stop,1317.91
Dubai,Singapore,Business,Low,Low,20,5800,629,1 stop,1702.31
Dubai,Sydney,Economy,Shoulder,High,7,12000,960,Non-stop,2873.4
Dubai,New York,Economy,Peak,Low,27,11000,885,Non-stop,2348.48
Dubai,Los Angeles,Economy,Peak,High,38,13400,1193,1 stop,2602.37
Dubai,London,Economy,Peak,High,55,5500,778,2+ stops,593.2
Dubai,Tokyo,Economy,Peak,Medium,56,8000,660,Non-stop,1453.89
Dubai,London,Economy,Shoulder,Medium,50,5500,601,1 stop,1047.06
Dubai,Mumbai,Business,Peak,Low,45,1900,202,Non-stop,1175.3
Dubai,New York,Economy,Low,High,3,11000,1013,1 stop,2781.15
Dubai,Mumbai,Business,Peak,High,21,1900,550,2+ stops,1171.77
Dubai,Frankfurt,Economy,Shoulder,High,4,4800,638,1 stop,974.91
Dubai,London,Business,Low,Medium,35,5500,472,Non-stop,1792.42
Dubai,Mumbai,Economy,Low,Medium,44,1900,202,Non-stop,212.79
Dubai,London,Economy,Low,High,36,5500,472,Non-stop,1010.52
Dubai,London,Economy,Shoulder,Low,26,5500,472,Non-stop,850.32
Dubai,Tokyo,Economy,Shoulder,Medium,56,8000,660,Non-stop,1044.32
Dubai,London,First,Shoulder,Medium,17,5500,833,2+ stops,5370.88
Dubai,Tokyo,Economy,Shoulder,High,36,8000,896,1 stop,1962.56
Dubai,New York,Economy,Shoulder,Medium,47,11000,1276,2+ stops,1146.3
Dubai,Sydney,Economy,Peak,High,25,12000,960,Non-stop,3738.09
Dubai,London,Economy,Peak,Low,43,5500,472,Non-stop,946.74
Dubai,Delhi,Business,Shoulder,Low,2,2200,225,Non-stop,1327.02
Dubai,Singapore,Economy,Low,Medium,45,5800,748,2+ stops,405.09
Dubai,Sydney,Economy,Peak,Low,48,12000,960,Non-stop,2086.15
Dubai,Singapore,Economy,Peak,High,27,5800,495,Non-stop,1868.44
Dubai,Tokyo,First,Low,High,9,8000,788,1 stop,10515.8
Dubai,Mumbai,First,Low,High,34,1900,362,1 stop,1209.26
Dubai,Tokyo,Business,Low,Low,34,8000,921,2+ stops,1239.6
Dubai,New York,Economy,Low,Low,8,11000,1139,2+ stops,837.77
Dubai,Los Angeles,Economy,Low,Low,13,13400,1240,1 stop,1243.9
Dubai,Sydney,Business,Shoulder,High,26,12000,960,Non-stop,8735.21
Dubai,Delhi,Economy,Peak,Medium,19,2200,375,1 stop,426.43
Dubai,London,Economy,Peak,High,19,5500,703,1 stop,1925.73
Dubai,Mumbai,Economy,Shoulder,Medium,41,1900,202,Non-stop,244.9
Dubai,Frankfurt,Economy,Shoulder,High,39,4800,584,1 stop,640.6
Dubai,Tokyo,Economy,Low,High,7,8000,1101,2+ stops,820.59
Dubai,Singapore,Economy,Shoulder,High,58,5800,738,2+ stops,562.76
Dubai,Mumbai,Economy,Low,High,44,1900,202,Non-stop,284.13
Dubai,New York,Economy,Peak,Medium,4,11000,885,Non-stop,4501.25
Dubai,Singapore,Economy,Low,Medium,20,5800,646,1 stop,779.06
Dubai,Frankfurt,Economy,Shoulder,Medium,59,4800,546,1 stop,1019.77
Dubai,New York,Business,Peak,Medium,35,11000,885,Non-stop,9577.74
Dubai,Tokyo,Economy,Shoulder,Medium,8,8000,803,1 stop,1134.03
Dubai,Mumbai,Economy,Shoulder,Low,44,1900,415,1 stop,225.58
Dubai,Delhi,Business,Low,Low,55,2200,225,Non-stop,772.84
Dubai,Frankfurt,Economy,Low,Low,53,4800,420,Non-stop,494.53
Dubai,Los Angeles,Economy,Peak,Medium,17,13400,1065,Non-stop,4021.3
Dubai,Los Angeles,Business,Peak,High,30,13400,1065,Non-stop,14587.12
Dubai,Delhi,Economy,Low,High,11,2200,225,Non-stop,428.61
Dubai,Los Angeles,Economy,Low,Medium,17,13400,1185,1 stop,1592.69
Dubai,Los Angeles,Economy,Low,Low,20,13400,1193,1 stop,1979.02
Dubai,Delhi,Economy,Low,Low,54,2200,225,Non-stop,193.41
Dubai,Delhi,Economy,Shoulder,Medium,5,2200,225,Non-stop,703.27
Dubai,Tokyo,Business,Peak,Low,10,8000,660,Non-stop,6442.22
Dubai,Los Angeles,First,Shoulder,Medium,14,13400,1065,Non-stop,12068.84
Dubai,London,First,Shoulder,Low,31,5500,472,Non-stop,6283.47
Dubai,London,Economy,Peak,Medium,21,5500,472,Non-stop,1422.79
Dubai,New York,Business,Low,Medium,46,11000,885,Non-stop,3655.23
Dubai,Tokyo,Economy,Peak,Medium,28,8000,796,1 stop,2786.32
Dubai,Los Angeles,Economy,Low,High,13,13400,1463,2+ stops,1405.59
Dubai,Tokyo,Business,Peak,High,47,8000,660,Non-stop,7764.99
Dubai,Sydney,Economy,Peak,High,45,12000,1161,1 stop,2979.46
Dubai,New York,Economy,Peak,Medium,3,11000,1079,1 stop,3045.61
Dubai,Sydney,Economy,Shoulder,High,19,12000,960,Non-stop,2412.93
Dubai,Tokyo,Economy,Low,High,38,8000,885,1 stop,1795.31
Dubai,New York,Economy,Low,High,15,11000,885,Non-stop,2433.82
Dubai,Tokyo,Business,Peak,High,9,8000,1095,2+ stops,6621.49
Dubai,Delhi,Economy,Peak,High,11,2200,225,Non-stop,808.51
Dubai,New York,Business,Peak,Medium,59,11000,1174,2+ stops,4693.48
Dubai,Frankfurt,Economy,Peak,Low,25,4800,586,1 stop,673.07
Dubai,Singapore,Economy,Low,Medium,48,5800,878,2+ stops,482.37
Dubai,Frankfurt,Economy,Shoulder,Medium,37,4800,586,1 stop,689.83
Dubai,Delhi,Economy,Low,Low,54,2200,413,1 stop,198.42
Dubai,London,Economy,Low,High,47,5500,653,1 stop,842.89
Dubai,Mumbai,First,Low,High,23,1900,526,2+ stops,1551.17
Dubai,Singapore,Economy,Low,Medium,22,5800,712,1 stop,809.98
Dubai,London,Economy,Shoulder,Medium,21,5500,472,Non-stop,870.02
Dubai,New York,Business,Shoulder,Medium,19,11000,885,Non-stop,8044.03
Dubai,Tokyo,First,Peak,Low,50,8000,660,Non-stop,4839.01
Dubai,London,First,Shoulder,Low,40,5500,472,Non-stop,4643.56
Dubai,Tokyo,Economy,Low,Medium,47,8000,660,Non-stop,764.69
Dubai,Singapore,Business,Low,Medium,1,5800,666,1 stop,3234.21
Dubai,Delhi,Economy,Low,High,36,2200,225,Non-stop,294.67
Dubai,London,Economy,Peak,Medium,23,5500,637,1 stop,1283.3
Dubai,London,Economy,Shoulder,Medium,15,5500,673,1 stop,989.77
Dubai,Mumbai,Economy,Shoulder,Medium,11,1900,352,1 stop,246.87
Dubai,Sydney,First,Low,Medium,49,12000,960,Non-stop,8578.59
Dubai,Delhi,Economy,Low,Low,7,2200,397,1 stop,212.66
Dubai,Frankfurt,Economy,Peak,Low,20,4800,420,Non-stop,1165.77
Dubai,Mumbai,Business,Low,Medium,49,1900,423,1 stop,602.65
Dubai,Mumbai,Business,Low,Medium,11,1900,202,Non-stop,1096.36
Dubai,London,Business,Low,Medium,46,5500,626,1 stop,1860.31
Dubai,Mumbai,Economy,Peak,Medium,45,1900,202,Non-stop,375.87
Dubai,New York,Economy,Peak,Medium,58,11000,1015,1 stop,2914.62
Dubai,Tokyo,Business,Peak,Medium,27,8000,851,1 stop,4765.93
Dubai,Los Angeles,Economy,Low,Medium,8,13400,1245,1 stop,1705.56
Dubai,Sydney,Economy,Peak,Low,46,12000,1383,2+ stops,1120.82
Dubai,Mumbai,Economy,Shoulder,Medium,36,1900,202,Non-stop,276.26
Dubai,Singapore,Economy,Peak,Medium,21,5800,495,Non-stop,2382.06
Dubai,Mumbai,Economy,Shoulder,High,48,1900,202,Non-stop,366.84
Dubai,Delhi,Economy,Shoulder,Medium,33,2200,647,2+ stops,200.0
Dubai,Sydney,Economy,Shoulder,Medium,14,12000,1183,1 stop,2217.18
Dubai,Los Angeles,Economy,Low,Low,8,13400,1493,2+ stops,964.58
Dubai,New York,Economy,Peak,Low,60,11000,1099,1 stop,1530.66
Dubai,New York,Economy,Low,High,42,11000,1126,2+ stops,942.51
Dubai,London,Business,Low,Medium,15,5500,610,1 stop,2424.75
Dubai,Sydney,Economy,Peak,Medium,60,12000,1358,2+ stops,1200.83
Dubai,London,Economy,Low,Medium,27,5500,900,2+ stops,549.44
Dubai,Frankfurt,Economy,Low,Medium,16,4800,631,1 stop,678.49
Dubai,New York,Economy,Low,Low,55,11000,1057,1 stop,1019.91
Dubai,Mumbai,Economy,Shoulder,High,15,1900,407,1 stop,462.19
Dubai,Mumbai,Economy,Low,Low,5,1900,202,Non-stop,419.04
Dubai,New York,Business,Peak,High,51,11000,885,Non-stop,8295.55
Dubai,New York,Economy,Peak,High,50,11000,1013,1 stop,1962.43
Dubai,Delhi,Economy,Shoulder,High,10,2200,225,Non-stop,637.37
Dubai,Frankfurt,Economy,Low,Medium,31,4800,575,1 stop,558.37
Dubai,Tokyo,Business,Shoulder,Low,2,8000,660,Non-stop,7211.53
Dubai,Sydney,Business,Shoulder,Low,8,12000,960,Non-stop,7410.05
Dubai,Los Angeles,Economy,Peak,Low,29,13400,1065,Non-stop,2779.97
Dubai,Sydney,Business,Low,High,22,12000,1190,1 stop,7193.11
Dubai,Sydney,Economy,Low,Medium,48,12000,960,Non-stop,1448.06
Dubai,Sydney,Economy,Peak,Low,30,12000,1271,2+ stops,1306.91
Dubai,Tokyo,Economy,Low,High,37,8000,660,Non-stop,1612.29
Dubai,Singapore,Business,Peak,Medium,28,5800,495,Non-stop,5184.0
Dubai,Los Angeles,Economy,Shoulder,Medium,36,13400,1065,Non-stop,2267.97
Dubai,Sydney,Business,Low,Low,31,12000,960,Non-stop,4645.68
Dubai,Mumbai,Economy,Shoulder,Medium,2,1900,337,1 stop,497.89
Dubai,Singapore,Economy,Peak,High,50,5800,929,2+ stops,878.85
Dubai,London,Economy,Shoulder,Medium,53,5500,472,Non-stop,832.41
Dubai,Delhi,Economy,Peak,High,27,2200,354,1 stop,518.2
Dubai,Sydney,Economy,Peak,High,9,12000,1180,1 stop,2817.81
Dubai,Mumbai,Economy,Peak,Low,29,1900,575,2+ stops,268.35
Dubai,London,Economy,Peak,Medium,21,5500,472,Non-stop,1298.67
Dubai,Singapore,Economy,Low,Low,55,5800,495,Non-stop,537.77
Dubai,Tokyo,Business,Low,High,53,8000,660,Non-stop,4391.68
Dubai,Tokyo,Economy,Shoulder,High,23,8000,857,1 stop,1875.33
Dubai,Los Angeles,Economy,Shoulder,Medium,55,13400,1499,2+ stops,1353.1
Dubai,Mumbai,Economy,Peak,High,22,1900,202,Non-stop,702.03
Dubai,Singapore,Business,Peak,Low,36,5800,495,Non-stop,2826.45
Dubai,London,Economy,Peak,High,5,5500,472,Non-stop,2081.16
Dubai,New York,Economy,Shoulder,Medium,13,11000,885,Non-stop,1666.68
Dubai,Delhi,Economy,Shoulder,High,14,2200,225,Non-stop,740.84
Dubai,Frankfurt,Economy,Shoulder,Medium,28,4800,420,Non-stop,766.75
Dubai,Mumbai,Economy,Low,Medium,31,1900,463,2+ stops,140.98
Dubai,New York,Economy,Shoulder,Medium,11,11000,1118,1 stop,1330.98
Dubai,Delhi,Economy,Shoulder,Medium,34,2200,225,Non-stop,296.38
Dubai,London,Economy,Shoulder,High,10,5500,909,2+ stops,822.41
Dubai,New York,Economy,Low,High,13,11000,885,Non-stop,1678.16
Dubai,Mumbai,Economy,Low,Medium,22,1900,447,2+ stops,151.12
Dubai,New York,Economy,Peak,Low,27,11000,1017,1 stop,1541.09
Dubai,Los Angeles,Economy,Peak,Medium,58,13400,1065,Non-stop,3193.0
Dubai,Los Angeles,Economy,Low,Medium,56,13400,1336,2+ stops,1337.31
Dubai,London,Economy,Shoulder,Medium,3,5500,739,2+ stops,722.38
Dubai,New York,Economy,Shoulder,Medium,34,11000,885,Non-stop,1960.65
Dubai,Singapore,Economy,Peak,Medium,22,5800,495,Non-stop,1369.41
Dubai,Singapore,Economy,Shoulder,Low,17,5800,666,1 stop,617.35
Dubai,Frankfurt,Economy,Peak,Medium,31,4800,644,1 stop,733.12
Dubai,Frankfurt,Economy,Shoulder,Low,26,4800,682,2+ stops,447.46
Dubai,Tokyo,Economy,Low,High,18,8000,887,1 stop,1537.78
Dubai,Mumbai,Economy,Peak,Medium,7,1900,202,Non-stop,551.69
Dubai,Frankfurt,Economy,Peak,High,18,4800,754,2+ stops,1030.89
Dubai,Mumbai,Economy,Shoulder,High,9,1900,428,1 stop,392.53
Dubai,Los Angeles,Economy,Peak,High,25,13400,1256,1 stop,3416.81
Dubai,Delhi,Business,Shoulder,Medium,13,2200,410,1 stop,1040.74
Dubai,Singapore,Economy,Low,High,16,5800,618,1 stop,1043.38
Dubai,Singapore,Economy,Shoulder,Low,39,5800,706,1 stop,795.98
Dubai,Sydney,Economy,Shoulder,Low,58,12000,1158,1 stop,1663.57
Dubai,Delhi,Business,Shoulder,Medium,31,2200,438,1 stop,1060.72
Dubai,Tokyo,Business,Peak,High,2,8000,796,1 stop,12949.26
Dubai,New York,First,Low,Low,50,11000,885,Non-stop,6982.58
Dubai,Singapore,Business,Peak,High,41,5800,495,Non-stop,6273.08
Dubai,Sydney,First,Low,Low,9,12000,1150,1 stop,8038.22
Dubai,Sydney,Economy,Shoulder,Medium,43,12000,960,Non-stop,1901.66
Dubai,Tokyo,Business,Shoulder,Low,27,8000,860,1 stop,3310.48
Dubai,Frankfurt,Economy,Low,Low,25,4800,420,Non-stop,386.63
Dubai,Sydney,Economy,Low,Medium,49,12000,1103,1 stop,1041.67
Dubai,Tokyo,Business,Shoulder,Low,44,8000,660,Non-stop,3733.81
Dubai,Mumbai,Business,Low,High,5,1900,560,2+ stops,1016.97
Dubai,Mumbai,Economy,Shoulder,High,38,1900,393,1 stop,231.39
Dubai,Los Angeles,Business,Low,Medium,54,13400,1509,2+ stops,3834.41
Dubai,London,Business,Low,Medium,3,5500,472,Non-stop,3356.78
Dubai,Singapore,Economy,Peak,Medium,36,5800,495,Non-stop,1350.9
Dubai,New York,Economy,Shoulder,Medium,43,11000,885,Non-stop,1864.05
Dubai,Mumbai,Economy,Low,High,7,1900,654,2+ stops,371.89
Dubai,New York,Economy,Low,High,2,11000,1197,2+ stops,1817.6
Dubai,Mumbai,Economy,Shoulder,Low,8,1900,202,Non-stop,284.58
Dubai,Los Angeles,First,Peak,Low,60,13400,1301,1 stop,10961.33
Dubai,Singapore,Business,Low,Low,36,5800,624,1 stop,1891.25
Dubai,New York,Economy,Low,High,19,11000,885,Non-stop,2944.69
Dubai,London,Economy,Low,High,14,5500,472,Non-stop,1014.09
Dubai,Los Angeles,Economy,Shoulder,Low,23,13400,1065,Non-stop,2410.56
Dubai,Singapore,Business,Low,Medium,19,5800,712,1 stop,2972.91
Dubai,Singapore,Economy,Peak,Medium,25,5800,675,1 stop,1512.62
Dubai,London,Economy,Shoulder,Medium,47,5500,472,Non-stop,794.49
Dubai,Sydney,Economy,Peak,Low,10,12000,1244,2+ stops,1936.83
Dubai,Tokyo,Economy,Shoulder,Medium,2,8000,660,Non-stop,2577.49
Dubai,New York,Economy,Peak,High,8,11000,1126,2+ stops,2455.85
Dubai,Tokyo,Business,Low,High,33,8000,876,1 stop,6075.03
Dubai,Tokyo,Economy,Shoulder,Medium,52,8000,838,1 stop,1362.62
Dubai,Sydney,Economy,Low,Medium,51,12000,1096,1 stop,1264.46
Dubai,Los Angeles,Economy,Shoulder,Medium,56,13400,1065,Non-stop,1710.92
Dubai,Singapore,Economy,Low,Low,49,5800,669,1 stop,517.22
Dubai,New York,Business,Peak,Medium,2,11000,1351,2+ stops,7992.53
Dubai,Delhi,First,Low,Medium,38,2200,225,Non-stop,1781.49
Dubai,New York,Economy,Peak,Medium,32,11000,1009,1 stop,1762.31
Dubai,London,Business,Low,Medium,40,5500,472,Non-stop,2639.0
Dubai,New York,Economy,Peak,Low,49,11000,1113,1 stop,1801.32
Dubai,Tokyo,Business,Low,High,9,8000,801,1 stop,4755.45
Dubai,Sydney,Economy,Low,Medium,59,12000,1165,1 stop,934.53
Dubai,New York,Economy,Low,High,40,11000,1091,1 stop,1253.04
Dubai,Tokyo,Economy,Low,High,36,8000,660,Non-stop,1144.19
Dubai,Singapore,Economy,Low,High,12,5800,703,1 stop,1063.46
Dubai,London,Economy,Low,Low,39,5500,815,2+ stops,286.74
Dubai,Tokyo,Economy,Low,High,24,8000,785,1 stop,1669.66
Dubai,Sydney,Economy,Shoulder,Low,58,12000,1096,1 stop,1358.88
Dubai,Delhi,Business,Shoulder,Low,40,2200,535,2+ stops,484.11
Dubai,Los Angeles,Economy,Peak,Low,19,13400,1213,1 stop,1943.64
Dubai,Mumbai,Economy,Low,Low,46,1900,202,Non-stop,148.8
Dubai,Tokyo,Economy,Low,Medium,30,8000,660,Non-stop,1134.04
Dubai,Delhi,Economy,Low,Low,11,2200,225,Non-stop,209.76
Dubai,Los Angeles,Economy,Low,Medium,23,13400,1065,Non-stop,2528.6
Dubai,Los Angeles,Economy,Low,Low,59,13400,1450,2+ stops,703.48
Dubai,New York,Economy,Low,Low,11,11000,1104,1 stop,1187.97
Dubai,Los Angeles,First,Low,Low,12,13400,1396,2+ stops,4832.67
Dubai,Tokyo,Economy,Low,Medium,3,8000,929,2+ stops,643.09
Dubai,Frankfurt,Economy,Low,Medium,43,4800,552,1 stop,418.27
Dubai,Sydney,Economy,Shoulder,Medium,1,12000,960,Non-stop,2798.52
Dubai,Tokyo,Economy,Low,High,25,8000,861,1 stop,2081.7
Dubai,Frankfurt,First,Low,High,38,4800,854,2+ stops,3299.58
Dubai,Frankfurt,Business,Peak,Low,15,4800,420,Non-stop,3296.39
Dubai,Mumbai,Business,Low,Medium,29,1900,423,1 stop,797.82
Dubai,Singapore,First,Low,Medium,45,5800,955,2+ stops,2576.01
Dubai,Tokyo,Business,Low,Medium,43,8000,887,1 stop,4020.04
Dubai,Los Angeles,Economy,Peak,Medium,31,13400,1233,1 stop,1876.11
Dubai,Los Angeles,Economy,Shoulder,Medium,41,13400,1296,1 stop,1303.8
Dubai,Tokyo,Economy,Low,Low,44,8000,844,1 stop,820.26
Dubai,Mumbai,Business,Shoulder,Medium,15,1900,462,2+ stops,648.49
Dubai,London,Economy,Peak,Low,54,5500,472,Non-stop,1072.21
Dubai,Los Angeles,Business,Peak,Low,10,13400,1065,Non-stop,9030.14
Dubai,Tokyo,Economy,Low,High,49,8000,1071,2+ stops,591.59
Dubai,Delhi,Economy,Shoulder,High,22,2200,685,2+ stops,391.63
Dubai,London,Business,Peak,Low,28,5500,472,Non-stop,3425.95
Dubai,Sydney,Business,Low,High,32,12000,960,Non-stop,5823.47
Dubai,Sydney,Economy,Peak,Medium,21,12000,1292,2+ stops,1783.7
Dubai,Mumbai,Economy,Shoulder,Low,53,1900,511,2+ stops,163.05
Dubai,Los Angeles,Economy,Peak,Medium,37,13400,1230,1 stop,2741.88
Dubai,London,Business,Peak,High,57,5500,651,1 stop,4493.34
Dubai,London,Economy,Shoulder,Low,44,5500,920,2+ stops,307.81
Dubai,Frankfurt,First,Low,High,19,4800,770,2+ stops,3908.51
Dubai,London,Economy,Low,Medium,37,5500,697,1 stop,511.16
Dubai,London,Economy,Low,Medium,34,5500,472,Non-stop,590.31
Dubai,Los Angeles,Business,Low,Medium,57,13400,1065,Non-stop,4458.7
Dubai,Frankfurt,Economy,Peak,Medium,50,4800,541,1 stop,716.65
Dubai,Mumbai,Economy,Low,Low,9,1900,640,2+ stops,85.82
Dubai,Mumbai,Economy,Peak,Low,53,1900,202,Non-stop,378.17
Dubai,Sydney,Economy,Shoulder,Medium,2,12000,1322,2+ stops,2310.2
Dubai,Delhi,Business,Shoulder,Medium,25,2200,225,Non-stop,1318.09
Dubai,Singapore,Business,Peak,Medium,2,5800,659,1 stop,6322.16
Dubai,New York,Business,Low,Medium,49,11000,1342,2+ stops,3153.12
Dubai,London,Economy,Peak,Low,8,5500,686,1 stop,959.82
Dubai,London,Economy,Low,High,47,5500,669,1 stop,1007.92
Dubai,New York,Economy,Low,Low,23,11000,1112,1 stop,1006.33
Dubai,Sydney,Economy,Shoulder,Low,42,12000,960,Non-stop,1298.95
Dubai,Sydney,Economy,Shoulder,Low,26,12000,1118,1 stop,2050.41
Dubai,Delhi,Economy,Low,High,39,2200,225,Non-stop,395.32
Dubai,Tokyo,Business,Shoulder,Medium,46,8000,660,Non-stop,4498.81
Dubai,Mumbai,First,Shoulder,High,28,1900,202,Non-stop,2816.82
Dubai,Delhi,Economy,Peak,Medium,43,2200,225,Non-stop,312.38
Dubai,London,Economy,Peak,Low,13,5500,472,Non-stop,1617.89
Dubai,Frankfurt,Economy,Low,Medium,24,4800,896,2+ stops,427.52
Dubai,Los Angeles,Economy,Low,Medium,7,13400,1278,1 stop,1635.16
Dubai,Frankfurt,Economy,Low,Medium,36,4800,644,1 stop,369.53
Dubai,Los Angeles,Business,Low,Low,53,13400,1242,1 stop,3504.35
Dubai,Sydney,Economy,Low,Medium,48,12000,1099,1 stop,986.81
Dubai,Tokyo,Economy,Low,High,30,8000,1125,2+ stops,561.51
Dubai,Los Angeles,Business,Peak,Medium,49,13400,1438,2+ stops,6187.01
Dubai,Delhi,Economy,Peak,High,8,2200,225,Non-stop,823.05
Dubai,Delhi,Economy,Peak,Low,50,2200,346,1 stop,435.6
Dubai,Los Angeles,Business,Low,Low,44,13400,1065,Non-stop,3879.15
Dubai,Delhi,Business,Shoulder,Medium,31,2200,225,Non-stop,1195.92
Dubai,Tokyo,First,Shoulder,Medium,31,8000,660,Non-stop,6664.16
Dubai,Tokyo,Economy,Shoulder,Low,39,8000,861,1 stop,795.5
Dubai,Singapore,Economy,Shoulder,Medium,11,5800,936,2+ stops,746.17
Dubai,Frankfurt,Economy,Shoulder,Low,45,4800,420,Non-stop,650.84
Dubai,Sydney,First,Peak,Medium,24,12000,1137,1 stop,17128.41
Dubai,Delhi,Business,Shoulder,Low,22,2200,225,Non-stop,1681.31
Dubai,Los Angeles,Economy,Low,Low,26,13400,1065,Non-stop,1632.16
Dubai,Delhi,First,Shoulder,High,59,2200,517,2+ stops,1340.63
Dubai,Delhi,Business,Shoulder,Low,37,2200,413,1 stop,863.53
Dubai,Mumbai,First,Peak,Medium,19,1900,351,1 stop,2083.01
Dubai,Delhi,Economy,Peak,Medium,24,2200,225,Non-stop,572.86
Dubai,Singapore,Business,Shoulder,Low,47,5800,630,1 stop,1561.33
Dubai,Los Angeles,Economy,Low,Low,20,13400,1230,1 stop,1257.09
Dubai,Frankfurt,Economy,Peak,Medium,8,4800,618,1 stop,1137.36
Dubai,Sydney,First,Low,Medium,42,12000,1291,2+ stops,5422.62
